DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.006023333072662353	0.00021095601156370222	0.0002029728889465332	4.786370232842897e-06	8.153676986694336e-05	1.915777771278909e-06
20	0.0143135666847229	0.0001545741474063392	0.0008611559867858886	9.615054095284875e-06	0.00011666297912597656	9.642227438389834e-07
30	0.03302254676818848	0.0017748423852296067	0.003015930652618408	0.00018188691210199536	0.0002420186996459961	1.3149872703873913e-05
50	0.064963960647583	0.0019888280274020474	0.015109353065490723	0.0006413915193291056	0.0004176664352416992	1.5171475453311275e-05
100	0.08814794778823852	0.004460828164629147	0.0709562873840332	0.004688709789353691	0.0005956315994262696	3.893896374734184e-05
150	0.12788593530654907	0.006024730884820437	0.2107533836364746	0.012338750824175482	0.0006164884567260742	3.62498703823217e-05
200	0.39622936010360715	0.016318119037656897	0.5283626508712769	0.028532213412917236	0.0014145231246948241	8.284390663031849e-05
300	0.4894000172615051	0.017855958227836453	1.5623951816558839	0.0824904353486172	0.0015134525299072266	9.066710372459112e-05
400	0.7065127158164978	0.02350260664446845	3.5908811688423157	0.1444169256970057	0.0019672179222106935	0.00011128973133435931
500	1.5102809953689575	0.041052248561868274	6.309048924446106	0.1591958976578175	0.002799975872039795	0.00013436874045449798
