DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007520124912261963	0.00038144825704360574	0.00027666330337524416	1.716815057137388e-05	0.00012555360794067383	7.41364971526881e-06
20	0.03492824077606201	0.0017228526000341814	0.001434617042541504	5.516235257950205e-05	0.00019676685333251952	6.1986039355599775e-06
30	0.07894213438034058	0.006065694645590566	0.004345018863677979	0.00012556556549915237	0.00028509140014648437	9.52889398584031e-06
50	0.27773807287216185	0.022143260450798	0.016084668636322023	0.000547782951571754	0.00045250415802001954	2.1305958439992234e-05
100	0.9068454670906066	0.04486418251251573	0.09040878534317016	0.004298669949688674	0.0008188462257385253	4.4528205207260945e-05
150	1.870754270553589	0.0623353886131958	0.2861491870880127	0.0076478560288078595	0.0013835787773132323	6.445282351174504e-05
200	2.96470210313797	0.1932526151644315	0.6301855444908142	0.02085620314429527	0.0017083573341369629	8.343719814127993e-05
300	5.470807559490204	0.25181666810827524	1.9052464866638184	0.07056935198610324	0.0027268385887145997	0.0002972492880413698
400	10.082081770896911	1.0890320617319624	4.444889194965363	0.16025893453068443	0.0033568358421325684	0.00017754185067885825
500	14.62209806919098	2.0679225139061055	7.979934132099151	0.27595430534764637	0.003679654598236084	0.00020048743660147902
