DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.010159962177276612	0.000730829818370551	0.0003307104110717773	1.3553763974159614e-05	0.0001177978515625	3.983519813397232e-06
20	0.023358824253082274	0.0016046465059438558	0.0010561490058898927	5.580379141871381e-05	0.00015326261520385743	7.962985702295348e-06
30	0.031377384662628176	0.0016543699999566803	0.002742595672607422	0.00019357250328766394	0.00017278671264648438	9.899873894691454e-06
50	0.06353331327438355	0.0027404722385642967	0.014535346031188966	0.0007433344716209076	0.0003135418891906738	2.1074697581504888e-05
100	0.2173958969116211	0.0120130088628731	0.09857438087463379	0.0034908522451662354	0.0009359121322631836	9.011277200558711e-05
150	0.43840205669403076	0.013919825852684658	0.27287074804306033	0.010549092549986589	0.001245570182800293	6.010283127344868e-05
200	0.6536227917671203	0.029198562580701366	0.5828333711624145	0.028061487702974796	0.0014678549766540528	8.820457102622203e-05
300	1.1022063493728638	0.03683101984558704	1.7076664233207703	0.07557701562057945	0.0018557953834533692	0.0001109128668174675
400	1.6313055968284607	0.03959528258808755	3.812755651473999	0.11069340417767962	0.0022448015213012693	0.00011255290677114334
500	1.063484389781952	0.04044294719954358	8.047103567123413	0.18152802047102864	0.002194488048553467	0.0001101337883848395
