DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007986881732940675	0.00042043068458030234	0.0003130292892456055	1.4511845396995972e-05	0.00011513233184814453	4.5554456854203054e-06
20	0.023852794170379638	0.0014916568760868405	0.0013468098640441895	8.496330961006046e-05	0.00018510103225708008	1.0553407821201275e-05
30	0.03076730012893677	0.0016906883404547008	0.0029076528549194336	0.00018018568384111305	0.0001954197883605957	1.1579557898776117e-05
50	0.04970777273178101	0.0027751584369245137	0.011211884021759034	0.0007947433063465096	0.00021451950073242187	1.4384498304232478e-05
100	0.15323404788970948	0.006989332356168747	0.08202255249023438	0.004965086052887175	0.00074326753616333	4.612627335434425e-05
150	0.32049705266952516	0.01478953211909373	0.2372213864326477	0.014510497931796632	0.0009418869018554687	6.136546537622117e-05
200	0.5044709849357605	0.02073638932649273	0.5440898680686951	0.0269461931741613	0.0011428523063659669	7.33791536101696e-05
300	0.7702470874786377	0.1274502835856185	1.5656159353256225	0.05354762646954383	0.0010691475868225097	6.328708646711888e-05
400	6.507596135139465	0.8353204978110579	3.9260043573379515	0.1398960522663478	0.002552495002746582	0.00013973463923654732
500	11.936006388664246	1.561740954063867	7.060600466728211	0.21703308068316224	0.0026695775985717774	0.0001575566202458076
