DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007141392230987548	0.0004350046345569271	0.00020392417907714845	4.733109088618986e-06	9.502410888671875e-05	2.6146142667686924e-06
20	0.015513381958007812	0.00045552752371507706	0.0008357071876525879	5.811463752024309e-06	0.00011453151702880859	1.934745393142556e-06
30	0.02493337869644165	0.00038678774953189205	0.0021718931198120117	1.2386166072709027e-05	0.00016526937484741212	1.6574967864388753e-06
50	0.03937190294265747	8.16602304488362e-05	0.008033549785614014	3.572845697692505e-05	0.00018875360488891603	1.5395360220954105e-06
100	0.0778520131111145	0.003116465926793315	0.051978456974029544	0.00033093905188959737	0.00038425207138061525	1.9068039261982624e-06
150	0.11212757825851441	0.0006224183259976915	0.16188933610916137	0.0006309540377053178	0.0004765963554382324	3.02875921715659e-06
200	0.30344975233078003	0.005514978507536168	0.36920933961868285	0.0013049868069261142	0.0007050538063049316	4.286789443818918e-06
300	1.5923342180252076	0.09270754226799643	1.2174386405944824	0.00800123266595778	0.0011573624610900879	1.2920669816274428e-05
400	3.419324870109558	0.26106002910309856	2.865639560222626	0.03616185833035282	0.0017001676559448243	3.516525448028911e-05
500	8.785927758216857	0.7694286552963181	5.496318299770355	0.07750650128397744	0.002484402656555176	3.3881131335751136e-05
