DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.00996828556060791	0.0008509526670990411	0.00024178028106689454	1.3851712092189507e-05	0.00011011362075805665	6.767117908672282e-06
20	0.030282654762268067	0.0015868040604580308	0.0011979937553405762	7.757003637455939e-05	0.00019307851791381837	1.2390808757615526e-05
30	0.09598878145217896	0.00911749170087793	0.0037209749221801757	0.00020023498207030012	0.000288395881652832	1.4493246517846934e-05
50	0.3588694977760315	0.01731002002920685	0.01453845739364624	0.0009237417583757337	0.0004646134376525879	2.355596441564606e-05
100	1.018392355442047	0.04969315134891127	0.09990263938903808	0.0028633638073706936	0.0009597396850585938	4.221489493870933e-05
150	1.8807402920722962	0.04720167065731441	0.29019909143447875	0.008151351612316267	0.0013947415351867676	5.7143593305179785e-05
200	2.8524590158462524	0.11661061551931817	0.5955572891235351	0.025016601811385444	0.0015941786766052247	9.605989699901484e-05
300	5.377644803524017	0.1545197621775463	1.685099756717682	0.07468453337834674	0.0023006463050842287	0.00015410283392830104
400	8.692851920127868	0.6873152260373032	4.113545317649841	0.1683233162091289	0.003040766716003418	0.00016941257517051316
500	14.147096986770629	0.9557297916462392	7.037940328121185	0.23335216635154468	0.0035711979866027833	0.00022776693433367902
