DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.005619509220123291	0.00017154352481595493	0.00019187211990356445	1.113741794851016e-06	8.921146392822266e-05	4.29834088451888e-07
20	0.014026823043823243	3.559339813689707e-05	0.0008133339881896972	4.01498716095363e-06	0.00012534618377685547	1.093974524648332e-06
30	0.02561953544616699	0.00033653535289504587	0.002214319705963135	9.598926225730034e-05	0.00017811059951782225	7.003754123266664e-06
50	0.05040273427963257	0.0023247463843558197	0.008088893890380859	3.8993642862667604e-05	0.00027944326400756834	3.23022070171796e-06
100	0.254184992313385	0.021288215675526002	0.05361864805221558	0.0007898253261415007	0.0003208327293395996	2.2750481712450493e-06
150	0.796133086681366	0.035822187604799806	0.16952004671096801	0.0028513237048596782	0.0007127070426940918	6.12129189022315e-06
200	1.223464958667755	0.04826361228306509	0.3780470871925354	0.0027650740783453985	0.0010135149955749511	6.806106604231069e-06
300	2.7790618681907655	0.10841939799281101	1.25857093334198	0.01671601360866795	0.0015850543975830078	5.020264188304596e-05
400	6.404792165756225	0.6591828559237694	2.900770735740662	0.033711766648937665	0.0022146773338317873	3.48966380298245e-05
500	7.744556086063385	0.5375860524489807	5.534133744239807	0.05128157891680863	0.002787151336669922	7.495670388744463e-05
