DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007958693504333496	0.00036909436729068857	0.0003166341781616211	1.1548325145731342e-05	0.00012341022491455078	1.1052787501738885e-05
20	0.021744914054870605	0.0007872136943855387	0.001294107437133789	6.215567871816148e-05	0.0001719522476196289	5.453428198057297e-06
30	0.03525980234146118	0.0012876203736990408	0.00352463960647583	0.00014770236958013967	0.00026328086853027343	1.027139297937808e-05
50	0.06262856483459472	0.002534895802314643	0.014585599899291993	0.0008847163301421017	0.00031943798065185545	1.4666417465185674e-05
100	0.0912497329711914	0.004526971926348476	0.08082489967346192	0.004759413464050753	0.0005330157279968262	3.0332852327163566e-05
150	0.1490023946762085	0.008014827547939264	0.25352699279785157	0.016756246671416123	0.000838627815246582	5.276606949498012e-05
200	0.2708293318748474	0.009762063989210049	0.5775681185722351	0.02745244902734339	0.0009311437606811523	4.3920752613885675e-05
300	0.3055043911933899	0.01209939452154063	1.7508728981018067	0.06747981497758711	0.0012360763549804686	6.39927465450677e-05
400	1.1130480241775513	0.03237983313118516	4.131718192100525	0.14356769244565196	0.002819607257843018	0.0001408123743784987
500	1.2236679410934448	0.030778822614356424	7.299318871498108	0.22573808328971928	0.0027199029922485352	0.00014655783280230963
