DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.010147576332092284	0.000718822857479035	0.00032848358154296875	1.1361373651954977e-05	0.000124666690826416	4.004335920770663e-06
20	0.024950878620147707	0.0012311380040261762	0.0013517165184020997	5.3734118031859044e-05	0.00015745162963867187	4.715924850244827e-06
30	0.043303823471069335	0.002137395439991386	0.0038448143005371093	0.0001650840162347584	0.00023746728897094726	8.915951078680077e-06
50	0.15257369518280028	0.010855414313195368	0.014903466701507568	0.0006213880840480164	0.0003460097312927246	4.6194630701258125e-05
100	1.0069296503067016	0.054210688298272754	0.09845153093338013	0.003131702443134302	0.0009030485153198242	0.00015945277339951913
150	1.700992820262909	0.08951629409220828	0.2959460163116455	0.009161785683969088	0.0013170766830444337	6.933905614774641e-05
200	3.299914333820343	0.34079522542322277	0.6745272755622864	0.022149280665102074	0.001842954158782959	8.679210351357371e-05
300	7.124876835346222	0.7056458242851713	2.025367932319641	0.06484186849170709	0.0027708029747009278	0.00013141025987540528
400	11.743869600296021	1.0404415986781481	4.6590961384773255	0.13310105367943745	0.0035439157485961915	0.00016130680187234118
500	18.916747772693633	1.3995402187661738	8.631744182109832	0.25483085633370495	0.004076611995697021	0.000206266876889881
