DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.005631780624389649	2.6481228857081346e-05	0.00019527673721313475	2.199455279400884e-06	9.053468704223633e-05	1.539524107386264e-06
20	0.013883967399597168	2.861217605745669e-05	0.0008211994171142578	5.0639520855841434e-06	0.00011165857315063476	1.243037637773173e-06
30	0.02400360822677612	0.00011815434077980992	0.0021602582931518556	1.118791674203696e-05	0.00014480113983154298	2.255529132628764e-06
50	0.051762397289276126	0.0018109467870806488	0.008030664920806885	2.8137226586148555e-05	0.00027950286865234373	2.3668743417847694e-06
100	0.11565013408660889	0.006166519967161113	0.05179548978805542	0.00032172965600095395	0.00043798446655273437	2.405266732924019e-06
150	0.2381524658203125	0.007099608174913279	0.1616800594329834	0.000656637162058861	0.0006090068817138672	5.706105542983031e-06
200	0.46896460771560666	0.007399358777544927	0.3713943767547607	0.0016476051261223043	0.0010405802726745606	5.95260209360508e-06
300	0.6988634729385376	0.022338071515405178	1.2114910745620728	0.005048591837886699	0.0016074347496032714	8.824689042103282e-06
400	0.9166003799438477	0.029538859839920877	2.810952308177948	0.013304935079122341	0.001575336456298828	8.462291386699584e-06
500	1.061226522922516	0.022932977772964328	5.428692681789398	0.01697966152004885	0.0016869115829467774	9.439649241197305e-06
