DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.013675477504730225	0.0010997859409745793	0.0003716707229614258	9.878948506109485e-06	0.00014760255813598634	4.441945941044219e-06
20	0.04052775621414185	0.002363863127346147	0.0016295099258422851	3.2142076318802255e-05	0.0002419447898864746	6.305412813352734e-06
30	0.11459102153778077	0.009687925723880665	0.0039383864402771	0.0001625717274834108	0.0003009366989135742	1.1399681477973364e-05
50	0.3089297270774841	0.020794868523433253	0.015125901699066161	0.0005249490016874506	0.0005669474601745605	0.0001577891301160487
100	0.9935921454429626	0.0463984983170404	0.09580621242523193	0.003021059565821539	0.0009510374069213867	4.6731726941994404e-05
150	1.8990636897087096	0.0850110843584013	0.2888022518157959	0.008047362016410629	0.0014022350311279296	6.151580540208054e-05
200	2.7953642129898073	0.10377731052869306	0.6340551853179932	0.022641854503869834	0.0017386674880981445	9.02847022830521e-05
300	5.260153074264526	0.22771973754782368	1.9211497259140016	0.07106727416682367	0.002655940055847168	0.00015742799538822282
400	9.175642976760864	0.5751316320344695	4.27437379360199	0.15421422998777504	0.0034971189498901366	0.0001864393649293048
500	13.54742439031601	0.6682424019899325	7.922988753318787	0.26519682625804836	0.00388859748840332	0.00024021606065084022
