DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.008708550930023193	0.0005680903423257855	0.0003020191192626953	9.767014930874337e-06	0.0001208186149597168	2.2881633352731284e-06
20	0.02549854516983032	0.0009996649615491094	0.001512007713317871	5.599011882931216e-05	0.00023143768310546876	7.328996097507081e-06
30	0.04053526163101196	0.0006811271474865597	0.004485940933227539	0.0001262947382987944	0.0002353358268737793	5.495203548974113e-06
50	0.06803624868392945	0.0038860572672027075	0.014054954051971436	0.0007510077632415084	0.00039337158203125	1.885514228880063e-05
100	0.23600741386413573	0.015053537665405316	0.09414739370346069	0.00421156984273527	0.0008899354934692382	4.956199535005874e-05
150	0.42121440172195435	0.022822520586148337	0.26541148900985717	0.011303967496312121	0.0010871338844299317	6.427940726264426e-05
200	0.45767477512359617	0.016059808983320944	0.6232850980758667	0.02851594688576572	0.0011053967475891113	5.7436667387340227e-05
300	1.0013806629180908	0.04967858935101457	1.6859238266944885	0.07122806254687376	0.002021803855895996	0.00012469727005960513
400	1.5756515502929687	0.10079742033199714	3.7446723699569704	0.10103870648156556	0.002564113140106201	0.0001300589217358264
500	2.442458782196045	0.18964204518137684	8.023386704921723	0.20118865606725997	0.003377549648284912	0.00018036104658190538
