DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.005906355381011963	0.00021285119202648354	0.00022705793380737305	1.1335437416285231e-05	7.171630859375e-05	3.345668642756754e-06
20	0.019839649200439454	0.0008653903264839296	0.0013416194915771484	7.912936193812283e-05	0.00014540910720825195	9.359195315873034e-06
30	0.06040292501449585	0.002812805417242074	0.003916325569152832	0.00014013936176387188	0.0002703118324279785	1.4956485230953823e-05
50	0.21021973609924316	0.01890761319779244	0.01496473789215088	0.0005617007067346309	0.0004396510124206543	3.1059988496898304e-05
100	0.8028820824623107	0.03887701640939055	0.10028327465057373	0.0033088866379358175	0.00087066650390625	4.498258539786045e-05
150	1.5643329429626465	0.07290832879596605	0.29457683086395264	0.01199456026812964	0.001395409107208252	7.461153649266749e-05
200	3.4807203435897827	0.2809607881659709	0.6459830522537231	0.020483206020463204	0.001726522445678711	9.07043044303103e-05
300	9.56755990743637	0.7765366563101995	2.0501332235336305	0.05804134573040617	0.002709789276123047	0.00011385346129872155
400	18.334785590171816	1.1282523937519895	4.79666472196579	0.12466233722085024	0.003557753562927246	0.00014438034154964132
500	27.060666513442992	1.4927435816607293	9.125649304389954	0.24503660356621612	0.00424957275390625	0.0001901804123153506
