DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.008801281452178955	0.0005572538661432283	0.0002853274345397949	5.48713521523207e-06	0.00012534379959106446	1.9250832373814194e-06
20	0.019897954463958742	0.0006050796513527321	0.0013187241554260254	5.139910558941332e-05	0.00017440557479858398	5.660342993411774e-06
30	0.030666403770446778	0.0014899454959425033	0.0030921983718872072	0.00020612536510659793	0.00020191431045532226	1.2799420461228984e-05
50	0.04570964097976685	0.00212412009914749	0.009821901321411133	0.0007305430879436004	0.00021811723709106446	1.3309656581920097e-05
100	0.12958444356918336	0.0063720098988890635	0.07981407403945923	0.005080304228346138	0.0007926034927368164	5.5253843015475306e-05
150	0.21689191102981567	0.009326520604258768	0.20878011465072632	0.012234143735382265	0.001011512279510498	6.170986692680899e-05
200	0.25521193981170653	0.011470797287615762	0.4793505072593689	0.027263644707030396	0.0008831262588500976	5.2439438388224726e-05
300	0.731650996208191	0.02214583750699993	1.5664143681526184	0.08174184004479029	0.0018761610984802245	0.0001003081996032412
400	0.9846079301834106	0.03147353155212445	3.6013802313804626	0.14637305267384682	0.00247298002243042	0.00014311315454450154
500	1.1600443148612976	0.031735103030661294	6.923394570350647	0.18830182711204405	0.002563049793243408	0.00014712272063340952
