DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.005918381214141846	0.0004527761059441974	0.0002536773681640625	1.6400568324889312e-05	8.939027786254883e-05	4.293726768539687e-06
20	0.0072223877906799315	5.6164859587598685e-05	0.0007301020622253418	2.313494710331274e-05	6.78563117980957e-05	1.0554969620633423e-06
30	0.033537909984588624	0.0019205325676510852	0.003551151752471924	0.00019501657734425916	0.00021893739700317382	1.4887981911862367e-05
50	0.04680229663848877	0.002700149066209168	0.011607820987701417	0.0007866406103158568	0.0002522158622741699	1.5599475698321355e-05
100	0.22613178491592406	0.00689393647558844	0.09002344131469726	0.004395926338096102	0.0006242918968200683	3.238593251151655e-05
150	0.14146310091018677	0.007148703766417629	0.23102980613708496	0.013040562230133852	0.0005820536613464355	3.4687952928989984e-05
200	0.2062680673599243	0.010291348737263055	0.5399678516387939	0.02887577552816758	0.0008784556388854981	5.320135678683822e-05
300	0.30678051710128784	0.013194349922775786	1.710085461139679	0.07268947517251209	0.0011807417869567872	6.62847807597325e-05
400	0.717099814414978	0.031067947188011095	3.69265123128891	0.13456760475706867	0.0019206976890563964	0.00012101199574716124
500	1.0824990820884706	0.045040605605218824	6.865047650337219	0.16711713501498213	0.0025818729400634765	0.00013534230230249092
