DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.005570645332336426	1.4330161687906785e-05	0.00019626379013061525	1.1989638314131541e-06	9.034395217895508e-05	3.487736335239039e-07
20	0.014202830791473388	5.051089440925622e-05	0.0008133244514465332	5.06629539581606e-06	0.00012337207794189454	8.680831915982224e-07
30	0.04635542392730713	0.00010397936819715369	0.0022175121307373047	1.3127503665603637e-05	0.0001810431480407715	1.527527433461266e-06
50	0.040280027389526366	5.655196947120326e-05	0.007905926704406738	0.00023142669856049836	0.00020331144332885742	2.1507130373082588e-06
100	0.23937463283538818	0.0017604923386356011	0.05201375484466553	0.000405222306906723	0.0005084609985351562	3.92972432440353e-06
150	0.1219490671157837	0.0003947693586211287	0.1580530047416687	0.000710970408046277	0.0005441737174987793	3.0647302322452694e-06
200	0.3337653088569641	0.0006356645525032931	0.36380741119384763	0.0013662783279277148	0.0010223269462585449	5.644646168001629e-06
300	0.46719526529312133	0.0009010066049606456	1.1878646779060364	0.005015509381034937	0.001479928493499756	7.826219936175972e-06
400	0.76155038356781	0.0014225593404578547	2.768904745578766	0.01365955659064908	0.0019362592697143555	8.691618434734128e-06
500	0.43204646348953246	0.001321212569915049	5.313252267837524	0.023857064546868333	0.0014302515983581543	8.573889400406644e-06
