DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.010971226692199708	0.0008345982454480847	0.00038184404373168944	8.766013379540098e-06	0.0001574254035949707	5.001438843829632e-06
20	0.04158020257949829	0.002237237607859919	0.0015739607810974121	4.071902874246171e-05	0.00026082515716552735	7.615032646072689e-06
30	0.10192942142486572	0.008919623250915408	0.004059147834777832	0.00022171546340724732	0.00029800653457641603	1.092457076073075e-05
50	0.3829404664039612	0.021473998851785667	0.015270180702209472	0.0006968841611723748	0.0004893779754638672	2.135299678916681e-05
100	1.0116573834419251	0.057028269666043435	0.09112301588058472	0.0031732238216053707	0.0008744001388549805	3.9260993230538736e-05
150	1.7358659505844116	0.12259916676995478	0.2877074289321899	0.008692262816546423	0.0013925719261169433	5.942435926387303e-05
200	2.6531047463417052	0.12834871665639502	0.6378578591346741	0.02068721752103974	0.0017316341400146484	7.987779110262744e-05
300	5.287503666877747	0.38787454681436717	1.8815317606925965	0.07368439885721266	0.0025886011123657225	0.00015131145742375423
400	9.678067865371704	0.7614733008216069	4.431000280380249	0.14589316561359225	0.0032572007179260255	0.0001761508207891138
500	13.25476518392563	0.9204293712791851	8.016826765537262	0.2561431658605093	0.004064211845397949	0.0002536902991640805
