DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.006616501808166504	0.0004208434605853045	0.00020569086074829102	1.802009468748503e-06	8.277654647827148e-05	1.2212142447605107e-06
20	0.014844539165496827	0.0004260694394246032	0.00091264009475708	3.992260694270552e-05	0.00011569738388061523	5.433210329665133e-06
30	0.032719128131866455	0.0012924952656287617	0.0028151583671569822	0.0001273814247906734	0.00022112607955932618	9.857822607354105e-06
50	0.07880889892578125	0.004108045749804167	0.009285311698913574	0.0003860379010353161	0.0003063797950744629	1.2469801688750982e-05
100	0.5541073703765869	0.027871598018531223	0.06938693761825561	0.0036036164753845724	0.0005615019798278809	3.172229407776547e-05
150	1.1836526250839234	0.09127662776864623	0.21407179594039916	0.009795532453404346	0.0008215522766113282	5.1639885128833934e-05
200	2.050970957279205	0.0994642253559278	0.457015118598938	0.01848424581643523	0.0011022329330444337	5.9339014685593855e-05
300	4.234471940994263	0.2441127840510924	1.4517362999916077	0.05341794147817813	0.001876516342163086	7.944650339241499e-05
400	7.691434252262115	0.8166631868389945	3.490478239059448	0.12297446114227742	0.0025380992889404296	0.0001248653593019493
500	12.046607875823975	1.11597582913424	6.368500809669495	0.17371155850047656	0.002948131561279297	0.00010409948853042428
