DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.013949644565582276	0.0007697718795695026	0.00034381866455078123	1.1564367655442587e-05	0.00015957355499267577	5.205359565834003e-06
20	0.03662023544311523	0.0020165255048748064	0.0013850903511047363	6.193981508044883e-05	0.00023290634155273437	9.714433359117929e-06
30	0.09608186960220337	0.008457062425290398	0.003687717914581299	0.00016398903590068872	0.0002826380729675293	1.3076392383044024e-05
50	0.33375810861587524	0.021312259028084025	0.014667258262634278	0.0007784286869369715	0.0004754805564880371	2.1848342627217662e-05
100	1.061089894771576	0.044137774871640036	0.0940482759475708	0.002987081051588137	0.0008745598793029785	3.221592382495189e-05
150	1.8638817882537841	0.08582411168901366	0.28669435739517213	0.007855071757405198	0.0014360427856445312	5.444800793339911e-05
200	2.752280383110046	0.07834990400426461	0.6088201808929443	0.02347178270134687	0.0016628408432006836	8.84871661627174e-05
300	5.386163849830627	0.16163007524701892	1.696174054145813	0.06686813088610953	0.002109775543212891	0.0001252191147503057
400	8.554515764713287	0.4146057370580189	4.121875338554382	0.17799805465418678	0.003192167282104492	0.00019899799971474915
500	13.558604927062989	0.582459225857091	7.1483075594902035	0.2501760506787387	0.003536064624786377	0.0002136587618667044
