DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.008788590431213378	0.0006430000264242437	0.00031595706939697266	1.4253892264559649e-05	0.00014622211456298827	6.402972386569393e-06
20	0.02769371747970581	0.0009426102182158364	0.0011197829246520996	5.455502104510022e-05	0.00019379615783691407	8.970602181023532e-06
30	0.06581920623779297	0.004726746549608658	0.00357515811920166	0.0002532796364545496	0.00024163007736206055	1.2064537377325101e-05
50	0.23591270446777343	0.01485064986026585	0.01312985897064209	0.0008008627345997001	0.0004197788238525391	2.5073530465956177e-05
100	0.8685286617279053	0.03834021399305121	0.08762336015701294	0.004230397138288721	0.0008375000953674316	5.199134262489512e-05
150	1.6640895438194274	0.0731339334476656	0.27589264154434207	0.011922766496816858	0.0012505364418029785	6.673245177427798e-05
200	2.5004545497894286	0.08892216151301201	0.6409599280357361	0.02962682133213886	0.0017630195617675782	9.845792468796821e-05
300	4.646153531074524	0.1863391672701057	1.7418151354789735	0.07740234031981731	0.002281656265258789	0.00014945359615986566
400	5.636092429161072	0.2765177541814485	3.4154081296920777	0.10326844888906181	0.0025983285903930665	0.00015050539962205265
500	8.41823802471161	0.3888086909047374	5.961624994277954	0.09732358497180074	0.002986893653869629	0.00013478521726297126
