DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007706620693206787	0.000530428498193803	0.00031009435653686526	1.0363551001095955e-05	0.00011237859725952149	2.8489338777318194e-06
20	0.02645263433456421	0.0012684009568423244	0.001610434055328369	0.00020308717313703375	0.0002493429183959961	2.6686786081587415e-05
30	0.03695584297180176	0.0010863563510578023	0.003405718803405762	9.864200922706239e-05	0.00022436141967773437	6.6249024095074376e-06
50	0.09494449138641357	0.004349126959138033	0.014939265251159668	0.0005332406104060813	0.00046987295150756835	2.4203207127601785e-05
100	0.48842878580093385	0.035018929545863955	0.09731071472167968	0.0034906524309949406	0.0009369635581970214	3.833530339847091e-05
150	1.2578226280212403	0.09825173520363982	0.28283066987991334	0.010895532253581999	0.001030724048614502	6.796588489458888e-05
200	2.4145917987823484	0.17997230435219544	0.6403807735443116	0.021952679310843725	0.0015374016761779785	8.162242620128944e-05
300	9.61083740234375	0.8909202986113333	2.027769663333893	0.04748777689123081	0.002488076686859131	0.00013756700148621044
400	18.989627685546875	1.6296734975704508	4.694619715213776	0.11391483410013889	0.0034725451469421386	0.00013910391744266322
500	32.837081594467165	2.6248667489902027	8.810606281757355	0.26543727686872276	0.004502413272857666	0.0001874920064585718
