DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.00937185287475586	0.00048334007890154157	0.00035282850265502927	1.5519484605818908e-05	0.00012584447860717774	3.7047997460494767e-06
20	0.02571291446685791	0.0009996312328383295	0.0015767264366149903	6.283445306622163e-05	0.00021794557571411133	8.14160886681354e-06
30	0.05075056314468384	0.002106827291446915	0.004560775756835937	0.00014607476371830664	0.0003306913375854492	7.706414291195924e-06
50	0.12154530048370361	0.007524654780716382	0.016584553718566895	0.0006509671017525008	0.0004115581512451172	1.301791435862487e-05
100	0.9992551946640015	0.04422945839865033	0.0961843752861023	0.003608961902422628	0.0007740306854248047	4.9244310403629034e-05
150	1.9256476187705993	0.10820602044940172	0.2844820880889893	0.008003159045636149	0.0012802910804748536	6.396989287022654e-05
200	3.1563833713531495	0.3237878284499406	0.669471046924591	0.018597051781447285	0.0019019651412963867	0.00010655697434025406
300	7.278039779663086	0.5281713680063679	2.0459633564949034	0.062078784571604706	0.002738823890686035	0.00013566280681574062
400	16.21766439676285	1.392519728723404	4.542241566181183	0.13443109080558702	0.003504881858825684	0.0001673599504669657
500	16.676658947467804	1.0251567858398971	8.432133584022521	0.2440735369433115	0.004074594974517822	0.0001959475806884164
