DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.012230379581451416	0.0008139727524296867	0.0004066967964172363	2.0268830754209785e-05	0.0001244521141052246	4.410031125000369e-06
20	0.028204224109649657	0.0015950460904526292	0.0015605378150939941	5.533618744575304e-05	0.00022976875305175782	7.2515872938345304e-06
30	0.05967365026473999	0.004670195135292063	0.003890998363494873	0.00016719899618660648	0.0002592110633850098	2.4989463966836756e-05
50	0.1923060417175293	0.013401189595542528	0.014041624069213866	0.0008142244878562975	0.0004838728904724121	3.509288692774247e-05
100	0.7573716163635253	0.0394734918508652	0.09620228052139282	0.003614768519428609	0.0008428192138671875	4.0308328285651106e-05
150	1.878181655406952	0.08205481055299989	0.2859670639038086	0.010229282395552132	0.0013556504249572754	6.757271793011578e-05
200	3.1098228812217714	0.1615618556857242	0.6622305941581726	0.01794192419830008	0.001764211654663086	8.981366942032777e-05
300	6.5551288485527035	0.5262213109712753	2.056296591758728	0.06024811215566308	0.0028293561935424805	0.00012120459468753159
400	11.669152812957764	1.1170001676825139	4.6592804479599	0.12717328606628758	0.003480041027069092	0.00014788942779613966
500	18.263531081676483	1.9308479779377625	8.505392277240754	0.23862734908128075	0.004117801189422608	0.00019592611768211532
