DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.010524389743804931	0.0005810255841876564	0.0003803396224975586	1.8749602837462955e-05	0.00010680437088012696	1.2674645685115503e-05
20	0.024177696704864502	0.00036452957198790896	0.0017031335830688477	1.490613674160178e-05	0.0002331995964050293	2.394976355524745e-06
30	0.03986531257629394	0.0006126867320910421	0.004178457260131836	6.118376703831805e-05	0.00024125099182128906	2.966818756072817e-06
50	0.0540040111541748	0.0026271392003835857	0.0093910551071167	0.0006020626333644932	0.000298464298248291	1.849293717223456e-05
100	0.0893232297897339	0.002974671016525397	0.07649580717086792	0.0028512718587522822	0.00045783519744873046	1.7982761286981003e-05
150	0.22317471981048584	0.008661356659149713	0.24372200012207032	0.011771920698541341	0.0009728145599365235	5.4840498110028176e-05
200	0.4028526759147644	0.01473979530231671	0.5696724462509155	0.02813918396696887	0.0014452600479125976	8.029712164943082e-05
300	0.3388527250289917	0.013277107157866086	1.6243002486228943	0.06455836549273454	0.0012163329124450684	6.329967457033348e-05
400	1.1465660905838013	0.02581703928887084	3.8178490805625915	0.1407015179940304	0.0023195791244506837	0.00012955765180994592
500	0.7632315158843994	0.026251742228979393	6.413442478179932	0.17441212205168552	0.0021040678024291993	0.00010120365977474407
