DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.007305316925048828	0.00030285428909632134	0.0003043746948242188	2.0304067542762088e-05	0.00014025211334228515	9.439944046613153e-06
20	0.014052095413208008	0.00019227840353529417	0.0007947683334350586	6.0914235757282e-06	0.00011685371398925781	1.082610716695367e-06
30	0.023689486980438233	0.0001551942536245085	0.002067403793334961	1.1794427119716505e-05	0.00013092279434204101	1.1167923642115353e-06
50	0.061095635890960696	0.0025590788332665246	0.0132448410987854	0.0007830541097714469	0.0003699612617492676	2.6653297440849688e-05
100	0.08823239088058471	0.004406219529023114	0.06737645149230957	0.004196593406138684	0.0005825376510620118	3.45718582144645e-05
150	0.23061253309249877	0.009235378807430417	0.22133993864059448	0.012609779023391691	0.00087937593460083	5.163249999122006e-05
200	0.19752584218978883	0.008665269092072029	0.46698559284210206	0.026218461824487817	0.0007773661613464356	4.1472105171579066e-05
300	0.29953484773635863	0.015521031919060181	1.525364682674408	0.07968179973055611	0.0011841750144958496	7.171463582432837e-05
400	0.9893863725662232	0.02769306633609308	3.548273160457611	0.14133338094640716	0.0021993279457092284	0.00012524996899909688
500	1.2593443298339844	0.038553851276201666	6.917465908527374	0.2250843411644337	0.002742166519165039	0.00015833365125551824
