DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.01514497995376587	0.0014580517632180505	0.00032614946365356446	1.1463351529408633e-05	0.00014268875122070313	5.276430010462962e-06
20	0.041288306713104246	0.0022696301831919745	0.0014807868003845215	5.69647285514828e-05	0.0002386307716369629	9.500537842283872e-06
30	0.114753577709198	0.011560559282824505	0.004019362926483154	0.00015380055636834888	0.0003090333938598633	1.031614195501905e-05
50	0.3389406561851501	0.022163238951426543	0.015427966117858887	0.0008400734857138155	0.0005283379554748536	5.918061916264205e-05
100	1.0521230220794677	0.04067460589359108	0.10045561075210571	0.002852075227112793	0.0009558534622192383	3.936801517372157e-05
150	1.8294589281082154	0.08538074729052993	0.29618521928787234	0.008829650224334778	0.001436469554901123	5.7783142984569475e-05
200	2.806496551036835	0.17805434705843723	0.6147030544281006	0.024497568982968357	0.0016319537162780761	9.396337309614839e-05
300	5.372900185585022	0.18946461118868757	1.6765296387672424	0.06837661255365049	0.002213404178619385	0.00013217765994277713
400	8.238354878425598	0.5781085638544974	4.233380482196808	0.15325019393806674	0.0030127692222595213	0.00018292036365493333
500	13.54717946767807	0.4794586799696105	7.039719293117523	0.24050191184488418	0.0036518335342407226	0.00023034426966360048
