DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.008869676589965821	0.0007343382930596129	0.0002857756614685059	1.9763244102429412e-05	0.00012854814529418944	1.3320376904197207e-05
20	0.02304107904434204	0.0015741726877831828	0.0012906765937805175	7.365846164300248e-05	0.00018283367156982422	9.39074343187937e-06
30	0.03860630989074707	0.0017024117084642192	0.003625481128692627	0.00017070476110644703	0.00029390335083007813	1.3051405418136734e-05
50	0.07998961925506592	0.0037149500488147433	0.015499513149261474	0.0006777041680127994	0.0004352879524230957	2.5015740328024166e-05
100	0.18784103631973267	0.008828311676018294	0.09043895959854126	0.003968167881854784	0.0007509446144104004	3.565795867661228e-05
150	0.15975173234939574	0.0077432583407443505	0.25995879411697387	0.011470849651419876	0.0007114243507385254	3.6678942276564565e-05
200	0.7993846225738526	0.024608310313032435	0.6438954973220825	0.023865800621381574	0.0015759634971618652	8.039713533873311e-05
300	0.5576905822753906	0.023476469993062656	1.884169611930847	0.07670218466282851	0.0013889575004577637	7.825154184656742e-05
400	1.602406885623932	0.06484524077590112	3.843169026374817	0.10079462786999561	0.0021944260597229004	0.00013667802094039546
500	1.3672666358947754	0.09459674955404737	7.177319917678833	0.17484558739444744	0.003400580883026123	0.00018427513691194033
