DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.006984138488769531	0.00026276925901639036	0.000273892879486084	1.1958677416261684e-05	0.00011921644210815429	4.849972558004923e-06
20	0.020463778972625732	0.00102013333924817	0.0008899211883544922	2.755203484841884e-05	0.00012450695037841798	3.9501154787221796e-06
30	0.04104071855545044	0.0016035787733604395	0.002395579814910889	5.7317202227244025e-05	0.0001436471939086914	4.625653360124054e-06
50	0.18581711769104003	0.014144939091960558	0.010440390110015869	0.0005304961296366595	0.00036341190338134765	1.8257186949579127e-05
100	0.6285085964202881	0.029449498655803964	0.07191284894943237	0.004351343222350287	0.0006709098815917969	3.97697527518775e-05
150	1.1359363579750061	0.03970647038109137	0.20684904098510742	0.008928702033208715	0.0008809709548950195	3.709062088206822e-05
200	1.7289340662956239	0.11115744228803878	0.46993672609329223	0.018376263369764695	0.0011827635765075683	5.084381874393272e-05
300	3.539166967868805	0.13729689799462227	1.35146386384964	0.03751661077157611	0.0017901158332824707	5.9940223420055716e-05
400	6.030229480266571	0.5315888791271586	3.3439450240135193	0.10321498531736464	0.0024826979637145997	0.00011200650599999155
500	8.433047590255738	0.4299507834300214	5.981728956699372	0.13981226419965537	0.002903110980987549	0.00010984940846505885
