DATA_SIZE	TIME_MILP	TIME_MILP_CI	TIME_BF	TIME_BF_CI	TIME_BPS	TIME_BPS_CI
10	0.01377950668334961	0.001193822862157665	0.0003458261489868164	1.3798075664905169e-05	0.00013283967971801757	3.475754319897936e-06
20	0.025317544937133788	0.0010065308560303777	0.00156325101852417	6.730389625642639e-05	0.00021630048751831055	7.883619361517947e-06
30	0.03652875423431397	0.0018099066874335684	0.003506186008453369	0.0001871322906375038	0.00022200584411621093	1.1112316854728181e-05
50	0.07716956615447998	0.003512329535612427	0.014340496063232422	0.0007068116856307352	0.0003928112983703613	1.9482971280468147e-05
100	0.1293459963798523	0.00695827506188637	0.09729695320129395	0.003782187985336987	0.0006048846244812012	2.4011866359336628e-05
150	0.8623757362365723	0.0688264172537227	0.29938153028488157	0.009600740958389737	0.0013821721076965332	5.996486848955201e-05
200	1.940848059654236	0.12268008418966059	0.6622002267837525	0.018252270596976143	0.0011587071418762208	5.55640187821716e-05
300	6.38083566904068	1.1819712375356106	2.0426384139060976	0.050971889805609655	0.0020244193077087404	0.00011289308322176613
400	19.94641391515732	2.1070825784819003	4.786022305488586	0.11975601781550771	0.003352982997894287	0.0001819996020409455
500	30.031060538291932	3.2518368578946677	9.184835472106933	0.2787061611272775	0.004249813556671142	0.00022932260197488187
