DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	0	5	0.8333333333333333	0.0	0.0	0	0	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]
10	5	8	0.7272727272727272	0.75	0.75	0.75	0	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]
10	0	9	0.7499999999999999	0.4	1.0	0.5714285714285715	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]
10	1	9	0.8	0.4444444444444444	1.0	0.6153846153846153	1	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
10	0	9	0.8235294117647058	0.4	1.0	0.5714285714285715	1	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]
10	3	8	0.7692307692307692	0.6666666666666666	1.0	0.8	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]
10	0	5	0.7692307692307692	0.0	0.0	0	0	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]
10	7	8	0.6666666666666666	0.0	0.0	0	0	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]
10	3	7	0.7272727272727272	0.6	0.75	0.6666666666666665	0	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]
10	5	8	0.6666666666666665	0.0	0.0	0	0	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
20	4	19	0.7407407407407406	0.25	1.0	0.4	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]
20	0	8	0.631578947368421	0.4444444444444444	1.0	0.6153846153846153	1	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]
