DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	6	7	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]	[1, 0, 0, 0, 0, 0, 1, 1, 0, 0]
10	6	7	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
10	5	6	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
10	4	5	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
10	7	7	0.6666666666666666	1.0	0.5	0.6666666666666666	0	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
10	2	3	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]
10	1	2	0.8	1.0	1.0	1.0	1	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
10	7	8	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
10	8	9	1.0	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
10	7	8	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]
20	3	4	0.8	1.0	1.0	1.0	1	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	13	14	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]
20	6	7	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	15	16	0.8	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]
20	0	1	0.8	1.0	1.0	1.0	1	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	0	1	0.8	1.0	1.0	1.0	1	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
