DATA_SIZE	TIME_MILP	TIME_BF	PROBABILITIES	CORRUPTED_PROBABILITIES
10	0.10382699966430664	0.0005190372467041016	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]
10	0.0775599479675293	0.0005190372467041016	[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]	[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]
10	0.01925206184387207	0.0005300045013427734	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]
10	0.04692673683166504	0.0004799365997314453	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
10	0.07431197166442871	0.0005137920379638672	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]
10	0.03239297866821289	0.0005080699920654297	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]
10	0.022449254989624023	0.0004909038543701172	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 1, 0, 1, 1, 0, 1, 0, 0, 0]
10	0.02030014991760254	0.00055694580078125	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 1, 0, 1, 1, 1, 1]
10	0.021213054656982422	0.0005338191986083984	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]
10	0.0113677978515625	0.0005071163177490234	[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]
20	0.13073205947875977	0.0025129318237304688	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]	[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1]
20	0.10129928588867188	0.0024640560150146484	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]
20	0.12599802017211914	0.0025589466094970703	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]
20	0.058776140213012695	0.002655029296875	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]
20	0.08023381233215332	0.002190113067626953	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]
