DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	1	7	0.6666666666666666	0.2857142857142857	1.0	0.4444444444444445	1	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]
10	1	7	0.8571428571428571	0.2857142857142857	1.0	0.4444444444444445	1	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]
10	0	9	0.7499999999999999	0.2	1.0	0.33333333333333337	1	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]
10	1	6	0.8333333333333333	0.16666666666666666	0.5	0.25	0	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]	[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]
10	1	3	0.5714285714285715	0.3333333333333333	0.5	0.4	0	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]
10	2	6	0.8	0.4	1.0	0.5714285714285715	1	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]	[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]
10	2	4	0.75	0.6666666666666666	1.0	0.8	1	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 1, 0, 0, 1, 0, 0]
10	0	3	0.6666666666666665	0.0	0.0	0.0	0	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]	[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]
10	4	7	0.6666666666666665	0.5	1.0	0.6666666666666666	1	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]	[0, 1, 0, 0, 1, 0, 1, 1, 0, 0]
10	3	5	0.6666666666666666	0.0	0.0	0.0	0	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
20	6	17	0.6	0.08333333333333333	0.5	0.14285714285714285	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]
20	4	12	0.7058823529411764	0.2222222222222222	1.0	0.3636363636363636	1	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]
20	0	7	0.6250000000000001	0.0	0.0	0.0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
