DATA_SIZE	TIME_MILP	TIME_BF	PROBABILITIES	CORRUPTED_PROBABILITIES
10	0.049370765686035156	0.0005581378936767578	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]
10	0.024804115295410156	0.0005648136138916016	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 1, 0, 1, 0]
10	0.07534384727478027	0.0005559921264648438	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 1, 0, 1, 1]
10	0.04458189010620117	0.0005340576171875	[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]	[0, 1, 0, 1, 1, 0, 1, 1, 0, 0]
10	0.02449178695678711	0.0005578994750976562	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]
10	0.03200173377990723	0.0005578994750976562	[0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]
10	0.055014848709106445	0.0005402565002441406	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]	[0, 0, 1, 0, 0, 0, 0, 0, 1, 1]
10	0.03538203239440918	0.0005769729614257812	[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 0, 1, 0, 1, 0]
10	0.012239217758178711	0.00043392181396484375	[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]
10	0.020939111709594727	0.000701904296875	[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]	[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]
20	0.16778802871704102	0.002516031265258789	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]
20	0.07569694519042969	0.005029916763305664	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]
20	0.05931377410888672	0.002662181854248047	[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
20	0.12261199951171875	0.002827167510986328	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]	[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]
