DATA_SIZE	TIME_MILP	TIME_BF	PROBABILITIES	CORRUPTED_PROBABILITIES
10	0.02874016761779785	0.0004611015319824219	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]
10	0.025843143463134766	0.000392913818359375	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 1, 0, 0, 0, 1, 1, 1, 1, 0]
10	0.0191800594329834	0.0004570484161376953	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[1, 1, 0, 1, 0, 1, 0, 0, 1, 1]
10	0.017087936401367188	0.0003910064697265625	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 1, 0, 1, 1, 0, 0, 1, 1, 1]
10	0.014320135116577148	0.00023794174194335938	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]
10	0.013012886047363281	0.00045418739318847656	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]
10	0.05829572677612305	0.0002598762512207031	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 0, 1, 1, 1, 1, 0, 0, 0, 1]
10	0.014413118362426758	0.0004811286926269531	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]
10	0.015377998352050781	0.00034999847412109375	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[1, 0, 0, 1, 0, 1, 1, 1, 0, 0]
10	0.016082763671875	0.0007011890411376953	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
20	0.08795595169067383	0.0012729167938232422	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]
20	0.05511116981506348	0.0025517940521240234	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]
20	0.09387588500976562	0.0021812915802001953	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]
20	0.06265401840209961	0.0027298927307128906	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]
