DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	5	9	0.888888888888889	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 0, 1, 1]
10	1	4	0.888888888888889	1.0	0.8	0.888888888888889	0	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]
10	1	5	0.9090909090909091	1.0	1.0	1.0	1	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0]
10	5	9	1.0	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
10	2	7	0.8333333333333333	0.8333333333333334	1.0	0.9090909090909091	1	[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]
10	0	4	0.9090909090909091	1.0	1.0	1.0	1	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
10	5	9	1.0	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
10	2	6	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]
10	5	9	1.0	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
10	4	8	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 0]
20	1	5	0.9090909090909091	1.0	1.0	1.0	1	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	5	9	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	11	15	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]
20	10	14	0.8333333333333334	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
20	7	12	0.923076923076923	0.8333333333333334	1.0	0.9090909090909091	1	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
20	12	16	0.8333333333333334	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]
20	7	11	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
20	1	4	0.888888888888889	1.0	0.8	0.888888888888889	0	[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	5	9	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20	9	15	0.7999999999999999	0.7142857142857143	1.0	0.8333333333333333	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]
30	2	6	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
30	22	26	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]
30	21	25	0.9090909090909091	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]
30	16	20	0.7142857142857143	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]
30	11	15	0.8333333333333334	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
30	10	14	0.7692307692307692	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
30	20	24	0.7692307692307692	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
30	5	9	0.8333333333333334	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
30	23	28	0.7999999999999999	0.8333333333333334	1.0	0.9090909090909091	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]
30	12	16	0.7272727272727272	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
50	2	6	0.7692307692307692	1.0	1.0	1.0	1	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
