DATA_SIZE	TIME_MILP	TIME_BF	PROBABILITIES	CORRUPTED_PROBABILITIES
10	0.02631402015686035	0.0005128383636474609	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]
10	0.01854419708251953	0.00027298927307128906	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]
10	0.014575958251953125	0.0005869865417480469	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 1, 1, 0, 1, 1, 1, 1]
10	0.015098094940185547	0.0002620220184326172	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[0, 1, 0, 1, 1, 1, 1, 0, 0, 1]
10	0.01468968391418457	0.00026798248291015625	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[1, 0, 0, 0, 0, 1, 1, 1, 0, 0]
10	0.012498855590820312	0.0005087852478027344	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]
10	0.008440017700195312	0.00032210350036621094	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 0, 0, 1, 1, 1, 1, 1, 0, 0]
10	0.014539957046508789	0.0002651214599609375	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]	[0, 0, 0, 1, 0, 1, 1, 0, 0, 0]
10	0.014026165008544922	0.0005171298980712891	[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]
10	0.007854938507080078	0.0005328655242919922	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]
20	0.053511857986450195	0.0017001628875732422	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]
20	0.03658103942871094	0.0020437240600585938	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]
20	0.04115724563598633	0.0016629695892333984	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
