DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	4	5	0.6666666666666666	0.5	1.0	0.6666666666666666	1	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	[0, 1, 0, 0, 1, 1, 0, 0, 0, 0]
10	2	2	0.5	1.0	1.0	1.0	1	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
10	6	6	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
10	2	2	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
10	6	6	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
10	9	9	1.0	1.0	1.0	1.0	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
10	3	3	0.6666666666666666	1.0	1.0	1.0	1	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
10	8	9	1.0	0.5	1.0	0.6666666666666666	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]
10	9	9	0.6666666666666666	0.0	0.0	0.0	0	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]
10	7	7	0.5	0.0	0.0	0.0	0	[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
20	14	18	0.4	0.0	0.0	0.0	0	[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
