DATA_SIZE	MILP_START	MILP_END	MILP_EF1_SCORE	MILP_PRECISION	MILP_RECALL	MILP_F1_SCORE	MILP_EM	PROBABILITIES	CORRUPTED_PROBABILITIES
10	2	3	0.6666666666666666	0.0	0.0	0	0	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]
10	4	8	0.6	0.8	1.0	0.888888888888889	1	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[1, 0, 0, 0, 1, 0, 0, 1, 1, 0]
10	1	9	0.9411764705882353	0.4444444444444444	1.0	0.6153846153846153	1	[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]
10	1	5	0.7272727272727272	0.4	0.5	0.4444444444444445	0	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]
10	3	9	0.6	0.5714285714285714	1.0	0.7272727272727273	1	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 0, 0, 1, 0, 0, 1, 0, 0, 1]
10	5	6	0.5714285714285715	1.0	0.5	0.6666666666666666	0	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]
10	1	3	0.6666666666666665	0.6666666666666666	0.5	0.5714285714285715	0	[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]	[0, 1, 1, 1, 0, 0, 1, 0, 0, 1]
10	5	9	0.888888888888889	0.8	1.0	0.888888888888889	1	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]
10	7	9	0.7499999999999999	1.0	0.75	0.8571428571428571	0	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[1, 0, 0, 0, 1, 0, 0, 1, 1, 1]
10	4	9	1.0	0.6666666666666666	1.0	0.8	1	[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]	[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]
20	8	16	0.7368421052631577	0.3333333333333333	0.75	0.46153846153846156	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]	[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]
20	0	19	0.7096774193548387	0.2	1.0	0.33333333333333337	1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]
20	2	19	0.7142857142857143	0.2222222222222222	1.0	0.3636363636363636	1	[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]
20	0	6	0.5714285714285715	0.0	0.0	0	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]	[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
20	0	11	0.7272727272727274	0.3333333333333333	1.0	0.5	1	[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]
